zipcode,agi11,agi12,agi13,agi14,agi15,agi16,agi17,agi18,agi19,agi20
11568,272964.8917345751,366448.87058823527,320607.12352941174,413705.6909090909,407248.08187134506,379827.30409356725,461396.16,440360.4583333333,479270.8430232558,375746.0625
11570,288705.3570760486,319365.0697012802,324853.48619957536,360070.1624472574,378568.8375,405426.65963431785,432614.2447844228,490097.4668965517,509267.63091922004,494030.4509394572
11572,202368.55694018406,208682.01091843288,216439.81632653062,226807.5661811273,242835.0883634101,248227.0049782203,264549.0067901235,285717.47258163895,293994.0823019802,289091.3873325213
11575,67851.36322514983,62519.66398158803,63145.47619047619,63687.88587570621,66242.29244249726,67890.096597146,71004.20837808808,73605.9621451104,76037.72268041238,80629.61650485436
11576,389131.5180296201,446769.8667736758,445721.0592,521697.78537360893,544207.2287066246,585923.6688102894,616772.5101721439,720032.927672956,715692.117370892,667558.0611285267
11577,163404.4191544435,180145.03236797274,196985.62457337885,219139.24957841483,231789.1081530782,231916.49662162163,268082.375,288074.2083333333,291230.945,264347.09210526315
11579,47510.96785437645,49893.8862745098,57966.54230769231,60185.80303030303,66641.82575757576,69052.9576923077,77796.82575757576,83777.17307692308,91969.55252918288,89659.52156862745
11580,189211.7020288438,192311.63294797688,198249.15794436587,212486.58533210334,222178.9199457259,224636.93122171945,236792.99420419082,249075.7909330986,253344.95058517554,260176.87296280818
11581,117760.48829777235,124296.9942418426,127860.3945641987,136808.34705332087,143858.0540037244,145207.17266851338,153823.9539295393,161254.61814914644,167460.50402144773,163765.93402777778
11590,200636.24174400134,207544.20065654494,214711.96726546905,223612.1683168317,231989.1935483871,233739.01499605368,248691.77983063896,261524.48265345025,275992.20801526716,271401.9162652834
11596,83534.88454270597,91784.5037593985,93442.48507462686,101388.06666666667,107267.87043795621,113693.85347985348,123088.06032906764,136513.63043478262,136804.24403669726,137438.0774774775
11598,180219.07763595035,201421.77683134584,195266.53333333333,238459.6026936027,250828.7162162162,261694.17094017094,312213.4072790295,345565.86873920553,347156.5068259386,303664.34412265755
11691,160644.33920505873,153703.8116406966,152536.91064025793,155302.46482069904,158639.95049063338,163009.062804069,168482.9904347826,175198.38240343347,181452.0046669495,186926.17431938238
11692,59759.4955423477,57113.63579474343,58111.721878862794,59651.02784503632,62137.20809248555,63490.43735763098,65690.22947131608,69729.60264900663,73380.53713670613,76001.91666666667
11693,42148.29619181946,40530.06529850746,40926.91449814126,41636.65517241379,44118.68070175438,44761.01903114187,46836.763385146805,49191.43076923077,51050.46324786325,52985.833333333336
11694,88035.34695315252,94524.6173594132,94274.27261761158,100821.22380952381,111939.08863636364,109498.06306306306,115543.24439461883,125238.55728587319,130326.08754208754,124710.70921198669
11697,27682.72884811417,29245.60824742268,27145.657754010695,30704.43076923077,36045.63725490196,38417.21266968326,43496.5625,48735.8686440678,49750.63223140496,49975.6935483871
11701,108209.43574455858,108143.56758669498,111619.09856262834,112890.89579020014,117396.33219645293,119406.37252221463,128180.78992710404,132757.11037234042,136343.52091503268,144605.88749214332
11702,103524.90707097111,108781.73076923077,111400.12285336856,116938.58800521512,129717.3893919793,132683.37259923175,155594.64066496163,159530.19847328245,167273.59896507114,167206.98982188295
11703,85674.97772026555,88581.15836101882,89430.91629955947,95047.26195652173,98831.59398496241,99058.96308360477,104305.81442205726,113009.57939011567,114391.65572033898,116183.1241025641
11704,183452.84365279938,180448.44680851063,183859.75796178344,192817.07751564757,200639.02103250477,202433.85391638635,212315.8559241706,224058.68735307947,226790.80065359478,233956.13397347965
11705,58595.475763016155,61766.67676767677,63800.05808080808,68282.26683291771,73440.74201474202,71773.70223325062,78995.87290167865,86642.21531100478,94427.56103286384,96038.56363636363
11706,238554.62341431598,243297.88685897435,246661.48736576122,254070.77217553687,264500.97249388753,269788.5227759095,283880.3900302115,295034.4051878354,303862.3947913584,315176.4297427198
11709,47013.939994174194,48905.443478260866,48307.23410404624,52054.794285714284,55188.53351955307,57951.1384180791,60609.50422535211,64140.399441340785,69036.72451790633,64933.459677419356
11710,233486.27102158274,242690.92123287672,251775.5912162162,263090.9023307436,282731.27842484746,298344.3862876254,322971.64269911504,340484.87988980714,350362.66444073454,344500.1299342105
11713,42823.26408796387,43825.404715127705,44811.27186311787,46039.59392789374,47464.344322344325,46674.9685767098,50612.743169398906,50978.77355072464,55168.717314487636,55894.339655172414
11714,126815.05266175266,132900.95296025954,135486.45904298458,144610.2017756255,152043.72946859902,152634.82333873582,161414.50644122384,170434.7926341073,175112.40384615384,174125.7564604542
11715,31850.087030716724,33266.51282051282,34366.32627118644,37290.48717948718,39444.21097046413,41703.016393442624,42581.23529411765,46057.94979079498,50419.2131147541,50849.159183673466
11716,56415.073978176435,60309.54578754579,59901.842391304344,63077.026833631484,67657.71171171172,66370.07468123862,69994.97311827957,74111.2625,75522.74688057041,79589.43448275862
11717,234707.76480678035,245901.44846350834,245871.32829237555,252513.63725791578,254671.4519496469,256247.03191819027,263376.7268247613,275691.2408759124,286232.4527677497,301829.68567375885
11718,40230.68418013857,52270.58857142857,41633.96551724138,51459.08187134503,49954.42613636364,65814.24719101124,65794.52023121387,62127.09248554913,63747.00581395349,66570.27325581395
11719,19676.634023854363,20085.944785276075,20671.788819875776,22006.217391304348,22614.559748427673,22843.05625,23272.899371069183,27089.552795031057,29383.48780487805,28537.73214285714
11720,143068.12622523095,147494.7885835095,152261.39944521498,156586.70081967214,163679.15614392396,164519.84615384616,172037.96089008765,181738.62786002693,183126.57656458055,187667.50713359274
11721,77555.75796377264,83502.26153846153,84253.35294117648,92545.10909090909,98286.93093093093,97122.125748503,109047.22388059701,112179.67741935483,127694.51479289941,122014.86588921283
11722,134351.60984033518,140745.83333333334,142381.66649076517,144224.9932502596,143822.043135192,147939.5634544497,153739.41388174807,161099.04843592332,168455.34413965087,180927.88041431262
11724,124008.986260454,134387.26315789475,142554.7076023392,135386.10119047618,155396.77976190476,158645.83536585365,209916.3005780347,204879.1746987952,219198.68484848485,236194.44512195123
11725,211731.3774637937,223133.81460674157,231374.6342817488,241931.73669849933,258619.48783783783,274420.46923597023,293749.96646545944,299799.2721179625,322352.92743009323,314826.76462853386
11726,83117.91466182479,79487.03806870937,79139.74976830398,79846.1112132353,83035.4179510426,83746.872166817775,88999.10964912281,91895.56376429199,96167.03004291846,99687.49753289473
11727,134828.23048117006,137454.90832157969,138281.1222067039,144805.81736733287,147422.81420765028,150545.16440217392,154880.61383478844,161690.7947368421,164857.81640625,168418.83396226415
11729,127664.8118729097,130148.52602359472,134665.3264604811,139921.37686062246,146035.7949231797,146316.3184245661,156826.48653972422,164500.66231221423,170521.4897039897,174783.400996264
11730,89954.67074198989,96041.47862068965,97140.04951856946,98979.28943758573,106770.42469470827,111027.05444887117,119765.19010416667,128507.59120310479,139091.45699614892,137808.01754385966
11731,197532.69316710948,208132.53292600135,213321.99664654594,221836.82058047495,236237.6181818182,246426.04172099088,258036.1776485788,281664.4290240811,295264.52674638137,292688.2238065716
11732,36820.08724832215,39395.79005524862,42184.07065217391,45836.86096256685,47099.708108108105,63208.54787234042,63134.34031413613,57845.69633507854,62969.293193717276,58842.084210526315
11733,395249.8092980224,395503.4304093567,348557.20673635305,410429.78686635947,536270.9457900807,446976.374715262,533809.5135746606,538893.4823663253,580003.0723163842,742948.8743047831
11735,174471.8921434111,179975.70661157026,186718.53383897315,195947.4683691236,207120.87706317587,211371.9949123799,224364.0711484594,239596.07718120806,244654.90698985345,238761.97785160577
11738,79475.97816970893,81702.7628992629,83278.328106152,86563.60606060606,90514.43080625751,93326.30439952438,96926.01650943396,101991.54861111111,103390.25174825174,104954.86183465458
11740,68454.03799731784,69236.25272331154,72212.22637362637,76952.6703539823,84065.35483870968,84706.61739130435,89152.94692144374,101926.07867494824,110529.40956340956,108716.12653061225
11741,162896.91747642183,166376.9140461216,174859.67207334275,177532.8223314607,186247.9226519337,187304.70380622838,196042.73210633948,201049.94546693933,207355.79589041095,206737.5836131632
11742,71560.1041041041,74996.5484804631,77998.9612625538,80736.66074074074,83382.859030837,81918.26277372263,87799.0158045977,90408.60143884893,92225.53285714285,96148.39470013947
11743,477060.1686097822,523555.66239120474,538544.2840805124,573067.5747282609,630433.2801801802,677293.8361836184,733444.0093457944,758620.5936113576,801729.4523597506,759303.5236220473
11746,382755.1507941451,403187.4732497707,411144.77757793764,441570.6712410501,475775.3027876631,481767.1494799406,510548.1654465593,538501.7277184887,566771.0622657826,547186.6416249304
11747,295159.3909242707,375931.3619047619,414096.21842355176,515982.04532577907,409235.0689655172,390044.8357664234,416957.0579322638,529243.5057369815,428498.6856634016,414794.12677304965
11749,14742.033123929183,15514.444444444445,15750.83888888889,16136.083333333334,16410.532967032967,16896.883977900554,18016.647058823528,18082.88172043011,18715.14438502674,19653.026041666668
11751,83098.01757445667,85339.47675962816,87506.97924773023,93985.85714285714,97802.58977719529,96502.27799227799,105423.62012578617,111381.23417721518,112443.39058524174,112996.33456334563
11752,51275.99393939394,53485.13698630137,55758.900763358775,57079.885496183204,61955.84962406015,61287.22905027933,64592.204081632655,67703.82103321033,69236.41296296296,67732.62705667276
11753,244868.29521276595,291161.91263650544,301623.0791925466,340448.55846153846,371012.1572519084,354987.83385093167,392865.5267175573,384718.0256,372138.47226624406,327391.83359746437
11754,118974.18467927002,124882.02290076336,128221.4416135881,134704.5909568875,142624.2609147609,144155.56301652893,153355.0821355236,161376.81511746682,168873.51266464032,169820.3627254509
11755,70755.5082048732,75105.72697368421,78194.22913256956,79110.49436392915,85551.14193548387,81729.42515923567,89886.55188679245,93373.6873015873,98073.07788161993,98203.08868501529
11756,236243.5172382793,248452.53202846975,254685.27666083915,263953.9493006993,277425.85931393836,277868.83101045294,294487.5574338968,310445.3966042664,316329.3541666667,318464.5080782313
11757,211048.777344247,210037.88874458874,216028.15917843388,221416.73957446808,231723.2630241423,234374.3406966865,243573.47138047137,257879.36534446763,269555.04015056463,273882.02071486594
11758,365207.0368117798,374451.15667380445,385725.80662205,413913.6897150799,435421.2442221456,457706.4943435036,501621.0457937585,561397.2777589135,558535.3505084746,549585.7736101808
11762,169910.81496337635,179385.6132404181,185072.4512510785,197784.0827586207,207432.8570219966,213948.48691983122,231087.34395973154,248317.39024390245,252684.10193765795,246786.40935672514
11763,127336.34355179704,130181.72671651938,134720.79697178252,134875.91753291752,142065.79126875853,144164.82300275483,150823.89932432433,157080.15020026703,162990.0303030303,165403.19279393172
11764,102664.62282144031,111017.7703583062,108173.90620031797,115544.28684627575,114716.6125984252,118876.13522012578,124749.81105990784,134156.21350078494,138242.78560250392,151318.47727272726
11765,66381.2816091954,91236.4375,52238.30303030303,52213.28125,75599.15151515152,85905.48484848485,89992.39393939394,106752.22857142857,94502.15625,70556.73529411765
11766,102593.39848357203,108798.36885245901,110248.40842787683,121708.24433656958,127944.69417475729,122289.29402261712,129699.69205834685,141854.11726384365,147602.83601286175,139550.2258064516
11767,98065.60227904392,102954.88968481375,107694.75804195805,111670.08472222222,118214.3072702332,125575.16275862069,128558.97945205479,135127.9349593496,136365.93980848152,135065.4834437086
11768,235691.30772131612,262378.38433179725,259661.9448022079,294979.13055303716,303295.3936936937,324245.34411500447,361910.1662174304,373612.43989314337,383979.1521933751,387621.40297202795
11769,60583.13850528026,62578.25406504065,66436.194,72134.47619047618,75366.42209072979,77865.03740157481,81847.123046875,87196.37890625,88840.33791748526,86428.60658914728
11771,201257.37752853995,252217.89221556886,211183.17475728155,378099.562745098,286072.58766859345,485087.8854368932,469613.0249520154,320362.3479923518,429011.29807692306,326694.56488549616
